id,capacity_mw,capacity_log_mw,plant_age,abs_latitude,latitude,longitude,age_x_capacity,fuel_group,primary_fuel,other_fuel1,owner_bucket,capacity_band,lat_band,lon_band,underperforming
153,1.5,0.9162907318741551,3.0,43.1508,43.1508,-75.3713,2.7488721956224653,renewable,Solar,__NONE__,Tesla Inc.,tiny,lat_bin_4,lon_bin_8,1
154,78.5,4.375757021660286,27.280254777070013,39.84,39.84,-75.2583,119.37176639344567,fossil,Gas,Petcoke,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,0
155,2.3,1.1939224684724346,2.0,40.8564,40.8564,-81.7595,2.387844936944869,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
156,841.5,6.736373662226517,47.0,40.1842,40.1842,-81.8811,316.6095621246463,fossil,Coal,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
157,5.0,1.791759469228055,4.0,36.2656,36.2656,-78.3678,7.16703787691222,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
158,1.7,0.9932517730102834,113.0,43.3812,43.3812,-72.5982,112.23745035016204,renewable,Hydro,__NONE__,Green Mountain Power Corp,tiny,lat_bin_4,lon_bin_8,0
159,44.5,3.817712325956905,85.02921348314635,44.5486,44.5486,-70.6283,324.6170763810289,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,0
160,61.6,4.136765278106052,5.0,36.73,36.73,-120.41,20.683826390530264,renewable,Solar,__NONE__,Southern Power Co,xlarge,lat_bin_3,lon_bin_4,0
161,5.0,1.791759469228055,34.0,41.2792,41.2792,-122.3292,60.91982195375387,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_4,0
162,1.0,0.6931471805599453,8.0,33.7672,33.7672,-117.0175,5.545177444479562,renewable,Solar,__NONE__,Sustainable Power Group  LLC,tiny,lat_bin_3,lon_bin_5,0
163,1.0,0.6931471805599453,21.0,42.0277,42.0277,-91.7111,14.556090791758852,fossil,Gas,__NONE__,Industrial Energy Applications Inc,tiny,lat_bin_4,lon_bin_7,1
164,99.0,4.605170185988092,5.0,35.0606,35.0606,-118.2433,23.02585092994046,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
165,1.6,0.9555114450274365,4.0,25.77,25.77,-80.3677,3.822045780109746,renewable,Solar,__NONE__,Florida Power & Light Co,tiny,lat_bin_2,lon_bin_8,1
166,60.0,4.110873864173311,13.0,30.6547,30.6547,-91.28,53.44136023425305,fossil,Gas,Petcoke,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,0
167,1.3,0.832909122935104,7.0,42.7447,42.7447,-71.175,5.830363860545728,renewable,Solar,__NONE__,Ahana Renewables  LLC,tiny,lat_bin_4,lon_bin_8,0
168,170.0,5.14166355650266,8.0,33.3418,33.3418,-112.904,41.13330845202128,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,utility,lat_bin_3,lon_bin_5,0
169,53.1,3.9908341858524357,54.0,39.2574,39.2574,-120.767,215.50504603603153,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,xlarge,lat_bin_4,lon_bin_4,0
170,3.9,1.589235205116581,54.3846153846157,42.0372,42.0372,-94.0462,86.4299453859561,fossil,Oil,Gas,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,1
171,5.4,1.8562979903656263,19.0,41.0317,41.0317,-81.8714,35.2696618169469,fossil,Oil,__NONE__,American Mun Power-Ohio  Inc,medium,lat_bin_4,lon_bin_7,0
172,23.1,3.1822118404966093,44.0,64.0281,64.0281,-145.7194,140.01732098185082,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_7,lon_bin_2,1
173,50.1,3.933784497209659,14.389221556886469,30.6178,30.6178,-96.3433,56.60409668739502,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_6,0
174,1.0,0.6931471805599453,4.0,36.8481,36.8481,-76.4071,2.772588722239781,renewable,Solar,__NONE__,Virginia Electric & Power Co,tiny,lat_bin_3,lon_bin_8,1
175,132.3,4.892602227184663,63.66666666666674,42.8488,42.8488,-97.4815,311.49567513075726,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,0
176,15.999999999999998,2.833213344056216,27.999999999999545,42.0356,42.0356,-91.6458,79.32997363357276,fossil,Oil,__NONE__,Industrial Energy Applications Inc,large,lat_bin_4,lon_bin_7,0
177,7.9,2.186051276738094,6.0,40.4825,40.4825,-75.0181,13.116307660428564,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,medium,lat_bin_4,lon_bin_8,0
178,5.0,1.791759469228055,3.0,44.7662,44.7662,-93.8579,5.375278407684165,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,0
179,70.0,4.2626798770413155,4.0,33.45,33.45,-104.456,17.050719508165262,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,0
180,4.8,1.7578579175523736,12.16666666666606,34.8332,34.8332,-92.1571,21.38727133021948,other,Waste,__NONE__,WM Renewable Energy LLC,small,lat_bin_3,lon_bin_7,0
181,1.0,0.6931471805599453,4.0,39.1995,39.1995,-76.0767,2.772588722239781,renewable,Solar,__NONE__,Tesla Inc.,tiny,lat_bin_4,lon_bin_8,0
182,2.9,1.3609765531356006,31.0,43.4833,43.4833,-73.7986,42.19027314720362,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
183,31.300000000000004,3.475067230228611,30.48242811501609,43.0214,43.0214,-87.9014,105.92848704029171,fossil,Gas,Waste,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
184,3.4000000000000004,1.4816045409242156,23.352941176470722,43.6742,43.6742,-95.1706,34.599823690995116,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
185,5.0,1.791759469228055,3.0,44.5297,44.5297,-93.4106,5.375278407684165,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
186,36.0,3.6109179126442243,33.0,40.6191,40.6191,-76.45,119.1602911172594,fossil,Coal,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
187,1.4,0.8754687373538999,27.0,44.0075,44.0075,-73.1769,23.637655908555296,other,Waste,Oil,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
188,1.1,0.7419373447293773,4.0,38.1941,38.1941,-86.9889,2.9677493789175093,renewable,Solar,__NONE__,Hoosier Energy R E C  Inc,tiny,lat_bin_3,lon_bin_7,0
189,11.0,2.4849066497880004,11.599999999999682,45.5106,45.5106,-92.979,28.824917137540012,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_7,0
190,322.0,5.777652323222656,13.717391304347984,43.7853,43.7853,-75.5753,79.25431773812039,renewable,Wind,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
191,72.0,4.290459441148391,105.33333333333326,34.7313,34.7313,-83.3755,451.9283944676302,renewable,Hydro,__NONE__,Georgia Power Co,xlarge,lat_bin_3,lon_bin_7,0
192,27.0,3.332204510175204,15.0,36.1271,36.1271,-84.3442,49.98306765262806,renewable,Wind,__NONE__,Invenergy Services LLC,large,lat_bin_3,lon_bin_7,1
193,985.0,6.893656354602635,19.59999999999991,35.0786,35.0786,-81.575,135.11566455021102,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
194,60.5,4.119037174812473,18.0,34.1772,34.1772,-118.3147,74.14266914662451,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,1
195,2.0,1.0986122886681096,12.0,39.9524,39.9524,-83.0144,13.183347464017315,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,1
196,38.6,3.6788291182604347,50.10362694300511,32.6097,32.6097,-85.0805,184.32268172838525,renewable,Hydro,__NONE__,Georgia Power Co,large,lat_bin_3,lon_bin_7,0
197,25.4,3.2733640101522705,38.25984251968521,39.5967,39.5967,-88.6119,125.23839153803112,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
198,50.0,3.9318256327243257,7.0,35.8983,35.8983,-119.4353,27.52277942907028,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,xlarge,lat_bin_3,lon_bin_5,0
199,3.2,1.4350845252893227,6.0,42.1453,42.1453,-72.5383,8.610507151735936,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
200,903.9,6.807824440357088,17.0,34.9939,34.9939,-90.0378,115.73301548607049,fossil,Gas,__NONE__,Tennessee Valley Authority,utility,lat_bin_3,lon_bin_7,0
201,3.8,1.5686159179138452,7.0,40.1839,40.1839,-75.2342,10.980311425396916,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
202,323.6,5.782593655080491,22.072929542645625,29.9861,29.9861,-90.4414,127.6387823223413,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_7,0
203,10.0,2.3978952727983707,12.0,35.9614,35.9614,-101.8033,28.774743273580448,renewable,Wind,__NONE__,GlidePath Power Operations LLC,medium,lat_bin_3,lon_bin_6,1
204,4.0,1.6094379124341003,31.0,39.4636,39.4636,-119.0652,49.892575285457106,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_5,0
205,4.0,1.6094379124341003,23.0,34.5275,34.5275,-82.375,37.01707198598431,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_7,0
206,7.2,2.1041341542702074,103.0,44.6192,44.6192,-74.9733,216.72581788983138,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,medium,lat_bin_4,lon_bin_8,0
207,21.0,3.091042453358316,30.0,33.5853,33.5853,-101.8861,92.73127360074949,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_6,0
208,6.0,1.9459101490553132,55.0,48.5932,48.5932,-97.1761,107.02505819804223,fossil,Coal,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_6,1
209,224.39999999999995,5.417876601605676,2.9999999999990905,26.4511,26.4511,-98.1775,16.2536298048121,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
210,2.4,1.2237754316221157,35.0,42.1596,42.1596,-72.5828,42.83214010677405,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
211,19.5,3.0204248861443626,5.0,44.9333,44.9333,-97.7414,15.102124430721812,renewable,Wind,__NONE__,Consolidated Edison Development Inc.,large,lat_bin_4,lon_bin_6,0
212,11.7,2.5416019934645457,53.53846153846166,32.144,32.144,-81.1466,136.07346057317906,fossil,Gas,Coal,__OTHER_OWNER__,large,lat_bin_3,lon_bin_7,0
213,2.0,1.0986122886681096,6.0,42.2542,42.2542,-121.785,6.591673732008657,renewable,Solar,__NONE__,Tesla Inc.,tiny,lat_bin_4,lon_bin_4,1
214,27.6,3.353406717825807,6.0,37.9547,37.9547,-100.8306,20.12044030695484,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_6,1
215,5.0,1.791759469228055,3.0,36.2847,36.2847,-79.5667,5.375278407684165,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_8,0
216,200.0,5.303304908059076,10.0,42.9258,42.9258,-105.7872,53.03304908059076,renewable,Wind,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,0
217,9.2,2.322387720290225,21.0,43.9858,43.9858,-96.0786,48.77014212609473,renewable,Wind,__NONE__,Consolidated Edison Development Inc.,medium,lat_bin_4,lon_bin_6,1
218,1.5,0.9162907318741551,36.0,39.0096,39.0096,-121.0591,32.98646634746959,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_4,0
219,242.0,5.493061443340548,10.0,30.0381,30.0381,-96.9875,54.93061443340548,fossil,Gas,__NONE__,Lower Colorado River Authority,utility,lat_bin_2,lon_bin_6,1
220,5.0,1.791759469228055,33.59999999999991,40.1264,40.1264,-77.1644,60.20311816606248,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
221,5.9,1.9315214116032138,2.830508474575936,44.0858,44.0858,-73.1954,5.467187724367771,renewable,Solar,Storage,Green Mountain Power Corp,medium,lat_bin_4,lon_bin_8,0
222,2.0,1.0986122886681096,6.0,35.3689,35.3689,-82.3575,6.591673732008657,renewable,Solar,__NONE__,Sustainable Power Group  LLC,tiny,lat_bin_3,lon_bin_7,0
223,5.0,1.791759469228055,5.0,35.9694,35.9694,-78.265,8.958797346140274,renewable,Solar,__NONE__,Oppidum Renewables USA  LLC,medium,lat_bin_3,lon_bin_8,0
224,38.1,3.66612246699132,30.0,48.9595,48.9595,-116.5574,109.9836740097396,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_5,1
225,773.9999999999999,6.652863029353346,52.49999999999909,47.9469,47.9469,-119.8653,349.27530904104464,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_4,0
226,712.1,6.569621663034258,50.090155876983545,41.5045,41.5045,-82.0546,329.07337315419386,fossil,Coal,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,1
227,36.0,3.6109179126442243,51.0,43.0563,43.0563,-92.6932,184.15681354485545,fossil,Gas,__NONE__,MidAmerican Energy Co,large,lat_bin_4,lon_bin_7,1
228,2.5,1.252762968495368,9.0,33.3559,33.3559,-111.8024,11.274866716458313,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,1
229,2.0,1.0986122886681096,37.0,40.37,40.37,-123.4347,40.64865468072006,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_4,0
230,72.6,4.298645025734831,103.23140495867756,46.655,46.655,-92.3333,443.75516542523724,renewable,Hydro,__NONE__,ALLETE  Inc.,xlarge,lat_bin_5,lon_bin_7,0
231,50.0,3.9318256327243257,3.0,30.4704,30.4704,-87.3352,11.795476898172977,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,1
232,18.5,2.970414465569701,40.578378378378375,41.2836,41.2836,-82.2194,120.5346021244959,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,1
233,13.1,2.6461747973841225,29.175572519083516,34.0504,34.0504,-117.2484,77.2036646992516,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
234,9.7,2.3702437414678603,85.49484536082446,43.6258,43.6258,-89.7808,202.6436221442567,renewable,Hydro,__NONE__,Wisconsin Power & Light Co,medium,lat_bin_4,lon_bin_7,0
235,14.4,2.7343675094195836,3.0,37.33,37.33,-122.01,8.20310252825875,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_4,1
236,6.6,2.028148247292285,32.0,42.1661,42.1661,-83.2129,64.90074391335312,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,0
237,4.7,1.7404661748405044,35.0,41.8009,41.8009,-88.1972,60.91631611941765,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
238,356.0,5.877735781779639,18.0,41.4294,41.4294,-87.6187,105.7992440720335,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,1
239,551.3,6.314091376907141,19.0,32.379,32.379,-90.2199,119.96773616123569,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
240,115.6,4.758749273916392,22.0,38.3893,38.3893,-97.6111,104.69248402616061,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,1
241,14.0,2.70805020110221,5.0,35.8989,35.8989,-76.3794,13.54025100551105,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_8,0
242,34.2,3.5610460826040513,5.0,44.5933,44.5933,-70.3811,17.805230413020258,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
243,383.0,5.950642552587727,17.0,40.0633,40.0633,-74.1672,101.16092339399135,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
244,5.0,1.791759469228055,5.0,36.4044,36.4044,-78.1411,8.958797346140274,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
245,2285.3,7.734690069340181,43.512274099680326,41.9756,41.9756,-86.5652,336.5539543732054,other,Nuclear,__NONE__,Indiana Michigan Power Co,utility,lat_bin_4,lon_bin_7,1
246,55.0,4.02535169073515,35.0,38.8348,38.8348,-122.7677,140.88730917573025,renewable,Geothermal,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_4,1
247,598.4,6.3959291548825625,62.0,45.03,45.03,-92.7786,396.54760760271887,fossil,Coal,Oil,Northern States Power Co - Minnesota,utility,lat_bin_4,lon_bin_7,0
248,1.2,0.7884573603642702,11.0,32.8744,32.8744,-117.2389,8.673030964006973,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,0
249,586.0,6.375024819828097,39.5,37.6461,37.6461,-87.5,251.81348038320982,fossil,Coal,Petcoke,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
250,1.9,1.0647107369924282,4.0,42.1024,42.1024,-71.6977,4.258842947969713,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
251,270.9,5.605434351638425,14.372093023255502,43.1792,43.1792,-115.7343,80.56182393749934,fossil,Gas,__NONE__,Idaho Power Co,utility,lat_bin_4,lon_bin_5,0
252,644.1,6.469405343538196,51.69663095792589,39.543,39.543,-121.4922,334.44646056212787,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_4,0
253,39.1,3.6913763343125234,29.585677749360457,19.6316,19.6316,-155.0313,109.2118706785858,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_1,lon_bin_2,0
254,30.0,3.4339872044851463,19.0,42.989,42.989,-75.7625,65.24575688521777,renewable,Wind,__NONE__,CHI Energy Inc,large,lat_bin_4,lon_bin_8,0
255,3.3,1.4586150226995167,2.0,45.4308,45.4308,-94.0219,2.9172300453990334,renewable,Solar,__NONE__,Cypress Creek Renewables,small,lat_bin_5,lon_bin_6,1
256,5.0,1.791759469228055,30.0,35.3544,35.3544,-119.6617,53.75278407684165,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_4,0
257,4.1,1.62924053973028,3.0,44.804,44.804,-69.838,4.88772161919084,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
258,2558.2,7.847449988635308,47.36908763974634,36.4833,36.4833,-79.0731,371.7265462601923,fossil,Coal,__NONE__,Duke Energy Progress - (NC),utility,lat_bin_3,lon_bin_8,0
259,50.0,3.9318256327243257,3.0,31.2758,31.2758,-89.3012,11.795476898172977,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_7,1
260,1.0,0.6931471805599453,30.0,46.7844,46.7844,-122.7197,20.79441541679836,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_4,0
261,10.0,2.3978952727983707,9.0,32.4697,32.4697,-103.3233,21.581057455185338,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_6,0
262,6.5,2.0149030205422647,3.0,42.219,42.219,-71.791,6.0447090616267936,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
263,8.7,2.272125885509337,35.0,35.0606,35.0606,-118.3897,79.52440599282679,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
264,15.8,2.8213788864092133,3.0,35.9963,35.9963,-120.1515,8.46413665922764,renewable,Solar,__NONE__,Consolidated Edison Development Inc.,large,lat_bin_3,lon_bin_4,0
265,20.0,3.044522437723423,6.0,36.125,36.125,-77.4092,18.26713462634054,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_8,0
266,2.8,1.33500106673234,23.0,38.2494,38.2494,-122.0394,30.70502453484382,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_4,0
267,102.0,4.634728988229636,11.0,40.8411,40.8411,-76.1547,50.98201887052599,renewable,Wind,__NONE__,Avangrid Renewables LLC,xlarge,lat_bin_4,lon_bin_8,1
268,3.2,1.4350845252893227,10.0,30.57,30.57,-87.39,14.350845252893228,other,Waste,__NONE__,__OTHER_OWNER__,small,lat_bin_2,lon_bin_7,0
269,20.0,3.044522437723423,5.0,35.3933,35.3933,-119.1278,15.222612188617115,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
270,5.1000000000000005,1.8082887711792657,53.70588235294099,39.7709,39.7709,-101.8101,97.11574400509787,fossil,Oil,Gas,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,1
271,12.3,2.5877640352277083,38.04065040650403,45.5695,45.5695,-93.5872,98.44022699862143,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_7,0
272,1370.2,7.223441547843516,32.5,39.18,39.18,-76.5389,234.76185030491425,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
273,2.3,1.1939224684724346,12.086956521739012,62.0856,62.0856,-163.7291,14.430888966753633,fossil,Oil,__NONE__,Alaska Village Elec Coop  Inc,small,lat_bin_7,lon_bin_1,0
274,12.4,2.5952547069568657,15.838709677419502,42.3064,42.3064,-87.8519,41.10548584244622,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,0
275,1.5,0.9162907318741551,4.0,35.211,35.211,-119.3873,3.6651629274966204,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
276,5.0,1.791759469228055,8.0,34.5611,34.5611,-79.281,14.33407575382444,renewable,Solar,__NONE__,Greenbacker Renewable Energy Corporation,medium,lat_bin_3,lon_bin_8,0
277,106.0,4.672828834461906,11.0,40.7178,40.7178,-87.2631,51.40111717908096,renewable,Wind,__NONE__,EDF Renewable Asset Holdings  Inc.,xlarge,lat_bin_4,lon_bin_7,1
278,10.8,2.468099531471619,21.0,40.5416,40.5416,-81.4985,51.83009016090401,fossil,Oil,__NONE__,American Mun Power-Ohio  Inc,medium,lat_bin_4,lon_bin_7,0
279,100.0,4.61512051684126,11.0,34.4667,34.4667,-105.9625,50.766325685253854,renewable,Wind,__NONE__,NRG Energy Gas & Wind Holdings Inc,xlarge,lat_bin_3,lon_bin_6,0
280,619.0,6.429719478039138,17.0,32.975,32.975,-112.6944,109.30523112666533,fossil,Gas,__NONE__,Salt River Project,utility,lat_bin_3,lon_bin_5,0
281,48.5,3.9019726695746444,30.0,34.1958,34.1958,-119.1664,117.05918008723933,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
282,5.6,1.8870696490323797,72.69642857142799,42.3096,42.3096,-71.8052,137.1832239501921,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
283,2.4000000000000004,1.2237754316221159,27.666666666666742,40.6817,40.6817,-89.5167,33.8577869415453,other,Waste,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
284,4.0,1.6094379124341003,3.0,36.3161,36.3161,-80.1444,4.828313737302301,renewable,Solar,__NONE__,Cypress Creek Renewables,small,lat_bin_3,lon_bin_8,0
285,3.5,1.5040773967762742,3.0,40.3862,40.3862,-104.551,4.512232190328822,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
286,3.6,1.5260563034950494,39.55555555555566,40.08,40.08,-111.6048,60.36400489380433,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_5,0
287,10.4,2.4336133554004498,10.0,41.4711,41.4711,-72.1022,24.336133554004498,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
288,1.8,1.0296194171811583,9.0,40.4755,40.4755,-74.3209,9.266574754630426,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
289,3.0,1.3862943611198906,5.0,36.125,36.125,-77.4091,6.931471805599453,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
290,1918.4,7.559767916183527,51.84591326105124,36.3156,36.3156,-86.4006,391.94307165612923,fossil,Coal,Oil,Tennessee Valley Authority,utility,lat_bin_3,lon_bin_7,0
291,1.3,0.832909122935104,14.0,44.1508,44.1508,-96.1361,11.660727721091456,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
292,5.0,1.791759469228055,8.0,40.3147,40.3147,-74.4992,14.33407575382444,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
293,7.5,2.1400661634962708,34.0,39.52,39.52,-84.4062,72.76224955887321,fossil,Coal,Oil,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
294,1.1,0.7419373447293773,8.0,34.9172,34.9172,-117.9003,5.935498757835019,renewable,Solar,__NONE__,Ahana Renewables  LLC,tiny,lat_bin_3,lon_bin_5,0
295,113.5,4.740574822994295,33.0,38.0244,38.0244,-122.0589,156.43896915881172,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,0
296,99.0,4.605170185988092,10.0,43.0145,43.0145,-105.999,46.05170185988092,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,0
297,1.0,0.6931471805599453,17.0,55.5407,55.5407,-133.1023,11.78350206951907,fossil,Oil,__NONE__,Alaska Power and Telephone Co,tiny,lat_bin_6,lon_bin_3,1
298,17.6,2.9231615807191558,52.36363636363694,47.6822,47.6822,-117.3319,153.06737004493203,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_5,1
299,5.0,1.791759469228055,13.0,41.6603,41.6603,-89.2497,23.292873099964716,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,0
300,10.9,2.4765384001174837,51.52293577981595,42.6986,42.6986,-70.8697,127.59852894550126,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
301,1.6,0.9555114450274365,7.0,40.1514,40.1514,-74.7806,6.688580115192055,other,Waste,__NONE__,WM Renewable Energy LLC,tiny,lat_bin_4,lon_bin_8,0
302,10.0,2.3978952727983707,10.0,28.4586,28.4586,-80.6811,23.978952727983707,renewable,Solar,__NONE__,Florida Power & Light Co,medium,lat_bin_2,lon_bin_7,0
